EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.46941 | train_acc: 86.192 | train_precision: 0.833 | train_recall: 0.143 | train_auc: 0.569
val_loss: 0.42617 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.42408 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 13/30: train_loss: 0.39746 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.41557 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.41318 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 14/30: train_loss: 0.38703 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.40613 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.40348 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 15/30: train_loss: 0.37636 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.39752 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.39460 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 16/30: train_loss: 0.36931 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.38967 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.38650 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 17/30: train_loss: 0.36110 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.38256 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.37919 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 18/30: train_loss: 0.35315 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.37594 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.37235 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 19/30: train_loss: 0.34370 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.36987 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.36608 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 20/30: train_loss: 0.33661 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.36411 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.36013 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 21/30: train_loss: 0.33366 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.35875 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.35456 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 22/30: train_loss: 0.32566 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.35367 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.34933 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 23/30: train_loss: 0.32225 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.34894 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.34442 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 24/30: train_loss: 0.31436 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.34435 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.33968 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 25/30: train_loss: 0.30849 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.34004 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.33522 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 26/30: train_loss: 0.30553 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.33595 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.33097 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 27/30: train_loss: 0.30035 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.33199 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.32686 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 28/30: train_loss: 0.29959 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.32808 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.32283 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 29/30: train_loss: 0.29546 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.32429 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.31892 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.3 - 30/30: train_loss: 0.29083 | train_acc: 83.878 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.32088 | val_acc: 84.211 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.31537 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 1/30: train_loss: 0.54782 | train_acc: 82.684 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.494
val_loss: 0.53099 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.56480 | test_acc: 81.699 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.496

>>>>>>[EMBRYONAL] - 1.4 - 2/30: train_loss: 0.52196 | train_acc: 83.333 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.497
val_loss: 0.50608 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.54180 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 3/30: train_loss: 0.49792 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.48410 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.52159 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 4/30: train_loss: 0.47867 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.46527 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.50426 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 5/30: train_loss: 0.46117 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.44896 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.48922 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 6/30: train_loss: 0.44502 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.43469 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.47607 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 7/30: train_loss: 0.43320 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.42219 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.46446 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 8/30: train_loss: 0.41980 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.41112 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.45413 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 9/30: train_loss: 0.40916 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.40074 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.44462 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 10/30: train_loss: 0.39960 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.39180 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.43621 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 11/30: train_loss: 0.39246 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.38372 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.42856 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 12/30: train_loss: 0.38406 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.37633 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.42141 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 13/30: train_loss: 0.37765 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.36934 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.41481 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 14/30: train_loss: 0.37254 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.36296 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.40864 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 15/30: train_loss: 0.36626 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.35705 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.40282 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 16/30: train_loss: 0.35851 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.35150 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.39726 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 17/30: train_loss: 0.35314 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.34626 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.39198 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 18/30: train_loss: 0.34772 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.34127 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.38692 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 19/30: train_loss: 0.34293 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.33650 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.38213 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 20/30: train_loss: 0.33635 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.33198 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.37737 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 21/30: train_loss: 0.33261 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.32757 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.37285 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 22/30: train_loss: 0.32720 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.32335 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.36829 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 23/30: train_loss: 0.32366 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.31928 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.36408 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 24/30: train_loss: 0.31963 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.31533 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.35985 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 25/30: train_loss: 0.31736 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.31147 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.35566 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 26/30: train_loss: 0.31234 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.30774 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.35158 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 27/30: train_loss: 0.30755 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.30413 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.34777 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 28/30: train_loss: 0.30479 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.30060 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.34388 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 29/30: train_loss: 0.30141 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.29708 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.33993 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 30/30: train_loss: 0.29762 | train_acc: 83.766 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.29368 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.33616 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 1/30: train_loss: 0.74448 | train_acc: 33.619 | train_precision: 0.148 | train_recall: 0.628 | train_auc: 0.453
val_loss: 0.72071 | val_acc: 37.736 | val_precision: 0.118 | val_recall: 0.571 | val_auc: 0.460
test_loss: 0.72069 | test_acc: 44.444 | test_precision: 0.170 | test_recall: 0.556 | test_auc: 0.488

>>>>>>[EMBRYONAL] - 1.5 - 2/30: train_loss: 0.69259 | train_acc: 51.178 | train_precision: 0.159 | train_recall: 0.449 | train_auc: 0.487
val_loss: 0.67066 | val_acc: 55.660 | val_precision: 0.116 | val_recall: 0.357 | val_auc: 0.472
test_loss: 0.67424 | test_acc: 57.516 | test_precision: 0.161 | test_recall: 0.333 | test_auc: 0.480

>>>>>>[EMBRYONAL] - 1.5 - 3/30: train_loss: 0.64763 | train_acc: 63.383 | train_precision: 0.134 | train_recall: 0.218 | train_auc: 0.468
val_loss: 0.62699 | val_acc: 77.358 | val_precision: 0.250 | val_recall: 0.357 | val_auc: 0.597
test_loss: 0.63389 | test_acc: 68.627 | test_precision: 0.182 | test_recall: 0.222 | test_auc: 0.504

>>>>>>[EMBRYONAL] - 1.5 - 4/30: train_loss: 0.60836 | train_acc: 74.304 | train_precision: 0.111 | train_recall: 0.077 | train_auc: 0.477
val_loss: 0.58857 | val_acc: 83.019 | val_precision: 0.250 | val_recall: 0.143 | val_auc: 0.539
test_loss: 0.59858 | test_acc: 75.163 | test_precision: 0.211 | test_recall: 0.148 | test_auc: 0.515

>>>>>>[EMBRYONAL] - 1.5 - 5/30: train_loss: 0.57432 | train_acc: 79.872 | train_precision: 0.136 | train_recall: 0.038 | train_auc: 0.495
val_loss: 0.55334 | val_acc: 86.792 | val_precision: 0.500 | val_recall: 0.071 | val_auc: 0.530
test_loss: 0.56646 | test_acc: 79.739 | test_precision: 0.167 | test_recall: 0.037 | test_auc: 0.499

>>>>>>[EMBRYONAL] - 1.5 - 6/30: train_loss: 0.54379 | train_acc: 83.512 | train_precision: 0.600 | train_recall: 0.038 | train_auc: 0.517
val_loss: 0.52463 | val_acc: 86.792 | val_precision: 0.500 | val_recall: 0.071 | val_auc: 0.530
test_loss: 0.54029 | test_acc: 81.699 | test_precision: 0.333 | test_recall: 0.037 | test_auc: 0.511

>>>>>>[EMBRYONAL] - 1.5 - 7/30: train_loss: 0.51579 | train_acc: 83.940 | train_precision: 1.000 | train_recall: 0.038 | train_auc: 0.519
val_loss: 0.49811 | val_acc: 87.736 | val_precision: 1.000 | val_recall: 0.071 | val_auc: 0.536
test_loss: 0.51628 | test_acc: 81.699 | test_precision: 0.333 | test_recall: 0.037 | test_auc: 0.511

>>>>>>[EMBRYONAL] - 1.5 - 8/30: train_loss: 0.49232 | train_acc: 83.940 | train_precision: 1.000 | train_recall: 0.038 | train_auc: 0.519
val_loss: 0.47455 | val_acc: 87.736 | val_precision: 1.000 | val_recall: 0.071 | val_auc: 0.536
test_loss: 0.49510 | test_acc: 82.353 | test_precision: 0.500 | test_recall: 0.037 | test_auc: 0.515

>>>>>>[EMBRYONAL] - 1.5 - 9/30: train_loss: 0.47103 | train_acc: 83.940 | train_precision: 1.000 | train_recall: 0.038 | train_auc: 0.519
val_loss: 0.45363 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.47641 | test_acc: 83.007 | test_precision: 1.000 | test_recall: 0.037 | test_auc: 0.519

>>>>>>[EMBRYONAL] - 1.5 - 10/30: train_loss: 0.45562 | train_acc: 83.512 | train_precision: 1.000 | train_recall: 0.013 | train_auc: 0.506
val_loss: 0.43535 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.46010 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 11/30: train_loss: 0.43792 | train_acc: 83.298 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.41959 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.44593 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 12/30: train_loss: 0.42173 | train_acc: 83.298 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.40495 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.43294 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 13/30: train_loss: 0.40891 | train_acc: 83.298 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.39146 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.42103 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 14/30: train_loss: 0.39605 | train_acc: 83.298 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.500
val_loss: 0.37982 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
