EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.44001 | train_acc: 78.396 | train_precision: 0.065 | train_recall: 0.029 | train_auc: 0.476
val_loss: 0.02246 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02472 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 13/30: train_loss: 0.02408 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02238 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02401 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 14/30: train_loss: 0.02177 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01849 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02051 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 15/30: train_loss: 0.02037 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01732 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01883 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 16/30: train_loss: 0.01851 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01653 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01784 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 17/30: train_loss: 0.01721 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01607 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01714 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 18/30: train_loss: 0.01592 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01415 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01513 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 19/30: train_loss: 0.01493 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01352 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01440 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 20/30: train_loss: 0.01374 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01245 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01331 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 21/30: train_loss: 0.01293 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01177 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01246 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 22/30: train_loss: 0.01222 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01100 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01164 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 23/30: train_loss: 0.01139 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01090 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01150 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 24/30: train_loss: 0.01114 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01042 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01099 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 25/30: train_loss: 0.01026 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00924 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00970 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 26/30: train_loss: 0.00964 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00887 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00930 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 27/30: train_loss: 0.00901 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00861 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00899 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 28/30: train_loss: 0.00855 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00828 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00862 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 29/30: train_loss: 0.00815 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00758 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00791 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.3 - 30/30: train_loss: 0.00774 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.00731 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00762 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 1/30: train_loss: 0.36744 | train_acc: 83.983 | train_precision: 0.667 | train_recall: 0.027 | train_auc: 0.512
val_loss: 0.25130 | val_acc: 90.090 | val_precision: 1.000 | val_recall: 0.353 | val_auc: 0.676
test_loss: 0.27606 | test_acc: 88.889 | test_precision: 1.000 | test_recall: 0.370 | test_auc: 0.685

>>>>>>[EMBRYONAL] - 1.4 - 2/30: train_loss: 0.20156 | train_acc: 90.693 | train_precision: 1.000 | train_recall: 0.427 | train_auc: 0.713
val_loss: 0.15689 | val_acc: 94.595 | val_precision: 1.000 | val_recall: 0.647 | val_auc: 0.824
test_loss: 0.17732 | test_acc: 94.118 | test_precision: 1.000 | test_recall: 0.667 | test_auc: 0.833

>>>>>>[EMBRYONAL] - 1.4 - 3/30: train_loss: 0.13521 | train_acc: 96.970 | train_precision: 1.000 | train_recall: 0.813 | train_auc: 0.907
val_loss: 0.11602 | val_acc: 96.396 | val_precision: 0.933 | val_recall: 0.824 | val_auc: 0.906
test_loss: 0.12729 | test_acc: 97.386 | test_precision: 1.000 | test_recall: 0.852 | test_auc: 0.926

>>>>>>[EMBRYONAL] - 1.4 - 4/30: train_loss: 0.10054 | train_acc: 98.268 | train_precision: 1.000 | train_recall: 0.893 | train_auc: 0.947
val_loss: 0.09238 | val_acc: 98.198 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.965
test_loss: 0.09700 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 5/30: train_loss: 0.08066 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.07553 | val_acc: 98.198 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.965
test_loss: 0.07873 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 6/30: train_loss: 0.06679 | train_acc: 99.134 | train_precision: 0.986 | train_recall: 0.960 | train_auc: 0.979
val_loss: 0.06413 | val_acc: 98.198 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.965
test_loss: 0.06424 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 7/30: train_loss: 0.05692 | train_acc: 99.351 | train_precision: 1.000 | train_recall: 0.960 | train_auc: 0.980
val_loss: 0.05660 | val_acc: 98.198 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.965
test_loss: 0.05473 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 8/30: train_loss: 0.04858 | train_acc: 99.134 | train_precision: 0.986 | train_recall: 0.960 | train_auc: 0.979
val_loss: 0.04854 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.04806 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 9/30: train_loss: 0.04318 | train_acc: 99.567 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.987
val_loss: 0.04377 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.04151 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 10/30: train_loss: 0.03793 | train_acc: 99.567 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.987
val_loss: 0.03926 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03673 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 11/30: train_loss: 0.03450 | train_acc: 99.567 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.987
val_loss: 0.03569 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03266 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 12/30: train_loss: 0.03161 | train_acc: 99.567 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.987
val_loss: 0.03230 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.03123 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 13/30: train_loss: 0.02857 | train_acc: 99.784 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.993
val_loss: 0.02955 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02791 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 14/30: train_loss: 0.02589 | train_acc: 99.567 | train_precision: 1.000 | train_recall: 0.973 | train_auc: 0.987
val_loss: 0.02773 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02418 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 15/30: train_loss: 0.02404 | train_acc: 99.784 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.993
val_loss: 0.02534 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02239 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 16/30: train_loss: 0.02216 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02365 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.02050 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 17/30: train_loss: 0.02077 | train_acc: 99.784 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.993
val_loss: 0.02247 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01885 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 18/30: train_loss: 0.01917 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.02050 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01764 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 19/30: train_loss: 0.01784 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01939 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01628 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 20/30: train_loss: 0.01674 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01879 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01508 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 21/30: train_loss: 0.01570 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01697 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01444 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 22/30: train_loss: 0.01468 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01582 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01366 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 23/30: train_loss: 0.01436 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01489 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01321 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 24/30: train_loss: 0.01346 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01400 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01241 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 25/30: train_loss: 0.01256 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01339 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01137 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 26/30: train_loss: 0.01191 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01305 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01051 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 27/30: train_loss: 0.01123 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01199 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.01045 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 28/30: train_loss: 0.01048 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01168 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00950 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 29/30: train_loss: 0.01002 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01113 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00902 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.4 - 30/30: train_loss: 0.00958 | train_acc: 100.000 | train_precision: 1.000 | train_recall: 1.000 | train_auc: 1.000
val_loss: 0.01044 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.00875 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.5 - 1/30: train_loss: 0.36500 | train_acc: 79.229 | train_precision: 0.229 | train_recall: 0.103 | train_auc: 0.517
val_loss: 0.22830 | val_acc: 88.679 | val_precision: 1.000 | val_recall: 0.143 | val_auc: 0.571
test_loss: 0.26080 | test_acc: 86.275 | test_precision: 1.000 | test_recall: 0.222 | test_auc: 0.611

>>>>>>[EMBRYONAL] - 1.5 - 2/30: train_loss: 0.19355 | train_acc: 92.077 | train_precision: 1.000 | train_recall: 0.526 | train_auc: 0.763
val_loss: 0.15232 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.16680 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.5 - 3/30: train_loss: 0.13145 | train_acc: 96.574 | train_precision: 1.000 | train_recall: 0.795 | train_auc: 0.897
val_loss: 0.11303 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.12131 | test_acc: 98.693 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[EMBRYONAL] - 1.5 - 4/30: train_loss: 0.10141 | train_acc: 98.715 | train_precision: 1.000 | train_recall: 0.923 | train_auc: 0.962
val_loss: 0.09009 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.09381 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 5/30: train_loss: 0.07928 | train_acc: 99.358 | train_precision: 1.000 | train_recall: 0.962 | train_auc: 0.981
val_loss: 0.07477 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.07524 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 6/30: train_loss: 0.06537 | train_acc: 99.358 | train_precision: 1.000 | train_recall: 0.962 | train_auc: 0.981
val_loss: 0.06442 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.06361 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 7/30: train_loss: 0.05641 | train_acc: 99.358 | train_precision: 1.000 | train_recall: 0.962 | train_auc: 0.981
val_loss: 0.05592 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.05361 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 8/30: train_loss: 0.04865 | train_acc: 99.572 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.04997 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.04635 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.5 - 9/30: train_loss: 0.04241 | train_acc: 99.572 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.04566 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.04141 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 10/30: train_loss: 0.03783 | train_acc: 99.786 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.04043 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.03584 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.5 - 11/30: train_loss: 0.03438 | train_acc: 99.572 | train_precision: 1.000 | train_recall: 0.974 | train_auc: 0.987
val_loss: 0.03669 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.03190 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.5 - 12/30: train_loss: 0.03102 | train_acc: 99.786 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.03362 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.02871 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[EMBRYONAL] - 1.5 - 13/30: train_loss: 0.02789 | train_acc: 99.786 | train_precision: 1.000 | train_recall: 0.987 | train_auc: 0.994
val_loss: 0.03202 | val_acc: 99.057 | val_precision: 1.000 | val_recall: 0.929 | val_auc: 0.964
test_loss: 0.02675 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000
