EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.53069 | train_acc: 80.624 | train_precision: 0.095 | train_recall: 0.029 | train_auc: 0.489
val_loss: 0.13494 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.14458 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.3 - 13/30: train_loss: 0.14154 | train_acc: 97.821 | train_precision: 0.971 | train_recall: 0.892 | train_auc: 0.943
val_loss: 0.14214 | val_acc: 96.491 | val_precision: 1.000 | val_recall: 0.778 | val_auc: 0.889
test_loss: 0.14903 | test_acc: 96.078 | test_precision: 1.000 | test_recall: 0.778 | test_auc: 0.889

>>>>>>[EMBRYONAL] - 1.3 - 14/30: train_loss: 0.13670 | train_acc: 97.168 | train_precision: 0.969 | train_recall: 0.851 | train_auc: 0.923
val_loss: 0.12069 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.13063 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.3 - 15/30: train_loss: 0.13041 | train_acc: 98.475 | train_precision: 0.986 | train_recall: 0.919 | train_auc: 0.958
val_loss: 0.11381 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.12459 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 16/30: train_loss: 0.12400 | train_acc: 98.911 | train_precision: 1.000 | train_recall: 0.932 | train_auc: 0.966
val_loss: 0.11123 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.12105 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.3 - 17/30: train_loss: 0.11910 | train_acc: 98.475 | train_precision: 0.986 | train_recall: 0.919 | train_auc: 0.958
val_loss: 0.10292 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.11400 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 18/30: train_loss: 0.11652 | train_acc: 98.911 | train_precision: 1.000 | train_recall: 0.932 | train_auc: 0.966
val_loss: 0.09753 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.10981 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 19/30: train_loss: 0.11236 | train_acc: 98.693 | train_precision: 1.000 | train_recall: 0.919 | train_auc: 0.959
val_loss: 0.09344 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.10660 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 20/30: train_loss: 0.11193 | train_acc: 98.257 | train_precision: 0.958 | train_recall: 0.932 | train_auc: 0.962
val_loss: 0.08918 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.10065 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 21/30: train_loss: 0.10448 | train_acc: 98.693 | train_precision: 1.000 | train_recall: 0.919 | train_auc: 0.959
val_loss: 0.08856 | val_acc: 98.246 | val_precision: 1.000 | val_recall: 0.889 | val_auc: 0.944
test_loss: 0.09866 | test_acc: 98.693 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[EMBRYONAL] - 1.3 - 22/30: train_loss: 0.10166 | train_acc: 98.475 | train_precision: 0.986 | train_recall: 0.919 | train_auc: 0.958
val_loss: 0.08321 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.09388 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 23/30: train_loss: 0.09698 | train_acc: 99.129 | train_precision: 1.000 | train_recall: 0.946 | train_auc: 0.973
val_loss: 0.08055 | val_acc: 100.000 | val_precision: 1.000 | val_recall: 1.000 | val_auc: 1.000
test_loss: 0.09442 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 24/30: train_loss: 0.09434 | train_acc: 98.693 | train_precision: 0.972 | train_recall: 0.946 | train_auc: 0.970
val_loss: 0.08241 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.09095 | test_acc: 98.693 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[EMBRYONAL] - 1.3 - 25/30: train_loss: 0.09149 | train_acc: 98.911 | train_precision: 1.000 | train_recall: 0.932 | train_auc: 0.966
val_loss: 0.07510 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.08477 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 26/30: train_loss: 0.08809 | train_acc: 98.911 | train_precision: 0.986 | train_recall: 0.946 | train_auc: 0.972
val_loss: 0.07841 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.08632 | test_acc: 98.693 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[EMBRYONAL] - 1.3 - 27/30: train_loss: 0.08547 | train_acc: 99.129 | train_precision: 1.000 | train_recall: 0.946 | train_auc: 0.973
val_loss: 0.06977 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.07919 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 28/30: train_loss: 0.08192 | train_acc: 99.129 | train_precision: 1.000 | train_recall: 0.946 | train_auc: 0.973
val_loss: 0.06796 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.07700 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 29/30: train_loss: 0.08216 | train_acc: 99.129 | train_precision: 1.000 | train_recall: 0.946 | train_auc: 0.973
val_loss: 0.06461 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.07461 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.3 - 30/30: train_loss: 0.07869 | train_acc: 99.129 | train_precision: 1.000 | train_recall: 0.946 | train_auc: 0.973
val_loss: 0.06276 | val_acc: 99.123 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.07258 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 1/30: train_loss: 0.44617 | train_acc: 82.684 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.494
val_loss: 0.38254 | val_acc: 84.685 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.42033 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.4 - 2/30: train_loss: 0.35830 | train_acc: 84.199 | train_precision: 1.000 | train_recall: 0.027 | train_auc: 0.513
val_loss: 0.31910 | val_acc: 89.189 | val_precision: 1.000 | val_recall: 0.294 | val_auc: 0.647
test_loss: 0.34617 | test_acc: 84.967 | test_precision: 1.000 | test_recall: 0.148 | test_auc: 0.574

>>>>>>[EMBRYONAL] - 1.4 - 3/30: train_loss: 0.30573 | train_acc: 88.961 | train_precision: 1.000 | train_recall: 0.320 | train_auc: 0.660
val_loss: 0.27864 | val_acc: 90.991 | val_precision: 1.000 | val_recall: 0.412 | val_auc: 0.706
test_loss: 0.29898 | test_acc: 89.542 | test_precision: 1.000 | test_recall: 0.407 | test_auc: 0.704

>>>>>>[EMBRYONAL] - 1.4 - 4/30: train_loss: 0.26696 | train_acc: 91.342 | train_precision: 0.973 | train_recall: 0.480 | train_auc: 0.739
val_loss: 0.25411 | val_acc: 90.090 | val_precision: 1.000 | val_recall: 0.353 | val_auc: 0.676
test_loss: 0.27883 | test_acc: 86.928 | test_precision: 1.000 | test_recall: 0.259 | test_auc: 0.630

>>>>>>[EMBRYONAL] - 1.4 - 5/30: train_loss: 0.23851 | train_acc: 94.589 | train_precision: 0.981 | train_recall: 0.680 | train_auc: 0.839
val_loss: 0.22678 | val_acc: 92.793 | val_precision: 1.000 | val_recall: 0.529 | val_auc: 0.765
test_loss: 0.24289 | test_acc: 94.118 | test_precision: 1.000 | test_recall: 0.667 | test_auc: 0.833

>>>>>>[EMBRYONAL] - 1.4 - 6/30: train_loss: 0.21707 | train_acc: 93.290 | train_precision: 0.893 | train_recall: 0.667 | train_auc: 0.826
val_loss: 0.21767 | val_acc: 90.090 | val_precision: 1.000 | val_recall: 0.353 | val_auc: 0.676
test_loss: 0.23619 | test_acc: 90.196 | test_precision: 1.000 | test_recall: 0.444 | test_auc: 0.722

>>>>>>[EMBRYONAL] - 1.4 - 7/30: train_loss: 0.20234 | train_acc: 93.939 | train_precision: 0.927 | train_recall: 0.680 | train_auc: 0.835
val_loss: 0.19378 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.20369 | test_acc: 94.771 | test_precision: 1.000 | test_recall: 0.704 | test_auc: 0.852

>>>>>>[EMBRYONAL] - 1.4 - 8/30: train_loss: 0.18602 | train_acc: 95.887 | train_precision: 0.967 | train_recall: 0.773 | train_auc: 0.884
val_loss: 0.17957 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.18535 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.4 - 9/30: train_loss: 0.17154 | train_acc: 95.887 | train_precision: 0.967 | train_recall: 0.773 | train_auc: 0.884
val_loss: 0.16863 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.17156 | test_acc: 96.078 | test_precision: 1.000 | test_recall: 0.778 | test_auc: 0.889

>>>>>>[EMBRYONAL] - 1.4 - 10/30: train_loss: 0.16298 | train_acc: 96.537 | train_precision: 1.000 | train_recall: 0.787 | train_auc: 0.893
val_loss: 0.15971 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.16240 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.4 - 11/30: train_loss: 0.15608 | train_acc: 96.104 | train_precision: 0.952 | train_recall: 0.800 | train_auc: 0.896
val_loss: 0.15063 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.15078 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.4 - 12/30: train_loss: 0.14455 | train_acc: 96.970 | train_precision: 0.984 | train_recall: 0.827 | train_auc: 0.912
val_loss: 0.14577 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.14697 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.4 - 13/30: train_loss: 0.13779 | train_acc: 96.970 | train_precision: 0.969 | train_recall: 0.840 | train_auc: 0.917
val_loss: 0.13710 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.13610 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.4 - 14/30: train_loss: 0.13215 | train_acc: 96.970 | train_precision: 0.969 | train_recall: 0.840 | train_auc: 0.917
val_loss: 0.13327 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.13237 | test_acc: 96.732 | test_precision: 1.000 | test_recall: 0.815 | test_auc: 0.907

>>>>>>[EMBRYONAL] - 1.4 - 15/30: train_loss: 0.12634 | train_acc: 98.701 | train_precision: 1.000 | train_recall: 0.920 | train_auc: 0.960
val_loss: 0.12639 | val_acc: 98.198 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.12358 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 16/30: train_loss: 0.12003 | train_acc: 98.701 | train_precision: 1.000 | train_recall: 0.920 | train_auc: 0.960
val_loss: 0.12339 | val_acc: 96.396 | val_precision: 1.000 | val_recall: 0.765 | val_auc: 0.882
test_loss: 0.12090 | test_acc: 98.039 | test_precision: 1.000 | test_recall: 0.889 | test_auc: 0.944

>>>>>>[EMBRYONAL] - 1.4 - 17/30: train_loss: 0.11537 | train_acc: 98.701 | train_precision: 1.000 | train_recall: 0.920 | train_auc: 0.960
val_loss: 0.11647 | val_acc: 98.198 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.11281 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 18/30: train_loss: 0.11048 | train_acc: 98.701 | train_precision: 0.973 | train_recall: 0.947 | train_auc: 0.971
val_loss: 0.11291 | val_acc: 98.198 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.10888 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 19/30: train_loss: 0.10614 | train_acc: 98.918 | train_precision: 1.000 | train_recall: 0.933 | train_auc: 0.967
val_loss: 0.10864 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.10425 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 20/30: train_loss: 0.10390 | train_acc: 98.701 | train_precision: 0.986 | train_recall: 0.933 | train_auc: 0.965
val_loss: 0.10502 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.10030 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 21/30: train_loss: 0.10042 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.10515 | val_acc: 97.297 | val_precision: 1.000 | val_recall: 0.824 | val_auc: 0.912
test_loss: 0.10018 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 22/30: train_loss: 0.09755 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.10064 | val_acc: 98.198 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.09520 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 23/30: train_loss: 0.09351 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.09595 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.09029 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 24/30: train_loss: 0.09097 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.09794 | val_acc: 98.198 | val_precision: 1.000 | val_recall: 0.882 | val_auc: 0.941
test_loss: 0.09212 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 25/30: train_loss: 0.09022 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.09297 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.08669 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 26/30: train_loss: 0.08593 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.08784 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.08201 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 27/30: train_loss: 0.08446 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.08797 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.08142 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 28/30: train_loss: 0.08052 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.08323 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.07742 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 29/30: train_loss: 0.07880 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.08137 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.07489 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.4 - 30/30: train_loss: 0.07693 | train_acc: 99.134 | train_precision: 1.000 | train_recall: 0.947 | train_auc: 0.973
val_loss: 0.08457 | val_acc: 99.099 | val_precision: 1.000 | val_recall: 0.941 | val_auc: 0.971
test_loss: 0.07767 | test_acc: 99.346 | test_precision: 1.000 | test_recall: 0.963 | test_auc: 0.981

>>>>>>[EMBRYONAL] - 1.5 - 1/30: train_loss: 0.55006 | train_acc: 81.156 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.487
val_loss: 0.45713 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.47688 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 2/30: train_loss: 0.41377 | train_acc: 83.084 | train_precision: 0.000 | train_recall: 0.000 | train_auc: 0.499
val_loss: 0.35663 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.39354 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 3/30: train_loss: 0.33995 | train_acc: 86.081 | train_precision: 0.882 | train_recall: 0.192 | train_auc: 0.594
val_loss: 0.30829 | val_acc: 86.792 | val_precision: 0.000 | val_recall: 0.000 | val_auc: 0.500
test_loss: 0.34179 | test_acc: 82.353 | test_precision: 0.000 | test_recall: 0.000 | test_auc: 0.500

>>>>>>[EMBRYONAL] - 1.5 - 4/30: train_loss: 0.30187 | train_acc: 88.865 | train_precision: 1.000 | train_recall: 0.333 | train_auc: 0.667
val_loss: 0.26997 | val_acc: 94.340 | val_precision: 1.000 | val_recall: 0.571 | val_auc: 0.786
test_loss: 0.28747 | test_acc: 90.850 | test_precision: 1.000 | test_recall: 0.481 | test_auc: 0.741

>>>>>>[EMBRYONAL] - 1.5 - 5/30: train_loss: 0.26640 | train_acc: 91.006 | train_precision: 0.950 | train_recall: 0.487 | train_auc: 0.741
val_loss: 0.24784 | val_acc: 96.226 | val_precision: 0.917 | val_recall: 0.786 | val_auc: 0.887
test_loss: 0.25558 | test_acc: 94.771 | test_precision: 0.952 | test_recall: 0.741 | test_auc: 0.866

>>>>>>[EMBRYONAL] - 1.5 - 6/30: train_loss: 0.24035 | train_acc: 94.004 | train_precision: 0.946 | train_recall: 0.679 | train_auc: 0.836
val_loss: 0.22576 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.23075 | test_acc: 94.771 | test_precision: 0.952 | test_recall: 0.741 | test_auc: 0.866

>>>>>>[EMBRYONAL] - 1.5 - 7/30: train_loss: 0.22212 | train_acc: 94.861 | train_precision: 0.897 | train_recall: 0.782 | train_auc: 0.882
val_loss: 0.20728 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.21130 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.5 - 8/30: train_loss: 0.20173 | train_acc: 95.289 | train_precision: 0.967 | train_recall: 0.744 | train_auc: 0.869
val_loss: 0.20751 | val_acc: 94.340 | val_precision: 0.750 | val_recall: 0.857 | val_auc: 0.907
test_loss: 0.20384 | test_acc: 94.118 | test_precision: 0.821 | test_recall: 0.852 | test_auc: 0.906

>>>>>>[EMBRYONAL] - 1.5 - 9/30: train_loss: 0.18644 | train_acc: 95.289 | train_precision: 0.938 | train_recall: 0.769 | train_auc: 0.879
val_loss: 0.18350 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.18512 | test_acc: 95.425 | test_precision: 1.000 | test_recall: 0.741 | test_auc: 0.870

>>>>>>[EMBRYONAL] - 1.5 - 10/30: train_loss: 0.17567 | train_acc: 95.503 | train_precision: 0.952 | train_recall: 0.769 | train_auc: 0.881
val_loss: 0.17426 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.17060 | test_acc: 96.732 | test_precision: 1.000 | test_recall: 0.815 | test_auc: 0.907

>>>>>>[EMBRYONAL] - 1.5 - 11/30: train_loss: 0.16942 | train_acc: 95.931 | train_precision: 0.954 | train_recall: 0.795 | train_auc: 0.894
val_loss: 0.16532 | val_acc: 97.170 | val_precision: 1.000 | val_recall: 0.786 | val_auc: 0.893
test_loss: 0.16220 | test_acc: 96.078 | test_precision: 1.000 | test_recall: 0.778 | test_auc: 0.889

>>>>>>[EMBRYONAL] - 1.5 - 12/30: train_loss: 0.15412 | train_acc: 96.788 | train_precision: 0.985 | train_recall: 0.821 | train_auc: 0.909
val_loss: 0.15956 | val_acc: 98.113 | val_precision: 1.000 | val_recall: 0.857 | val_auc: 0.929
test_loss: 0.15143 | test_acc: 98.693 | test_precision: 1.000 | test_recall: 0.926 | test_auc: 0.963

>>>>>>[EMBRYONAL] - 1.5 - 13/30: train_loss: 0.15198 | train_acc: 97.002 | train_precision: 0.971 | train_recall: 0.846 | train_auc: 0.921
val_loss: 0.15980 | val_acc: 98.113 | val_precision: 0.929 | val_recall: 0.929 | val_auc: 0.959
test_loss: 0.14915 | test_acc: 98.693 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.978

>>>>>>[EMBRYONAL] - 1.5 - 14/30: train_loss: 0.14061 | train_acc: 97.216 | train_precision: 0.985 | train_recall: 0.846 | train_auc: 0.922
val_loss: 0.14613 | val_acc: 98.113 | val_precision: 1.000 | val_recall: 0.857 | val_auc: 0.929
